2019-09-01 07:55:53.349580: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2 FMA
2019-09-01 07:55:53.569053: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1432] Found device 0 with properties: 
name: GeForce RTX 2080 Ti major: 7 minor: 5 memoryClockRate(GHz): 1.635
pciBusID: 0000:0a:00.0
totalMemory: 10.73GiB freeMemory: 10.53GiB
2019-09-01 07:55:53.691315: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1432] Found device 1 with properties: 
name: GeForce RTX 2080 Ti major: 7 minor: 5 memoryClockRate(GHz): 1.635
pciBusID: 0000:0b:00.0
totalMemory: 10.73GiB freeMemory: 10.53GiB
2019-09-01 07:55:53.815821: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:964] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2019-09-01 07:55:53.816958: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1432] Found device 2 with properties: 
name: GeForce RTX 2080 Ti major: 7 minor: 5 memoryClockRate(GHz): 1.635
pciBusID: 0000:42:00.0
totalMemory: 10.73GiB  >>> Info of model(s):
  using   4 model(s): ../graph.002.pb ../graph.000.pb ../graph.003.pb ../graph.001.pb 
  rcut in model:      5
  ntypes in model:    2
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6
  ghost atom cutoff = 6
  binsize = 3, bins = 4 4 4
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair deepmd, perpetual
      attributes: , newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.002
Per MPI rank memory allocation (min/avg/max) = 3.934 | 3.934 | 3.934 Mbytes
     190    141.99205    -219.6651  0.073415652   -219.59168   -2014.3074         1000           10           10           10            0            0            0 
     200    167.30525   -219.70307  0.086503602   -219.61657   -792.86557         1000           10           10           10            0            0            0 
     210    145.34221   -219.70986  0.075147821   -219.63472    659.24643         1000           10           10           10            0            0            0 
     220    108.99218   -219.69841  0.056353379   -219.64206    1620.3732         1000           10           10           10            0            0            0 
     230    109.49454   -219.70786  0.056613123   -219.65125    1823.0046         1000           10           10           10            0            0            0 
     240    91.534164   -219.70809  0.047326877   -219.66077    1361.3742         1000           10           10           10            0            0            0 
     250    102.40429   -219.72229  0.052947174   -219.66934    418.58659         1000           10           10           10            0            0            0 
     260    77.914573    -219.7093  0.040284996   -219.66902   -620.81764         1000           10           10           10            0            0            0 
     270    63.564235   -219.69985  0.032865289   -219.66698   -1324.7084         1000           10           10           10            0            0            0 
     280    45.016223   -219.68954  0.023275214   -219.66626   -1472.8871         1000           10           10           10            0            0            0 
     290     53.33505   -219.69672  0.027576385   -219.66914   -1059.2768         1000           10           10           10            0            0            0 
     300     61.54055   -219.70349  0.031818962   -219.67167   -218.75495         1000           10           10           10            0            0            0 
     310    63.788404   -219.70117  0.032981193   -219.66819    752.04781         1000           10           10           10            0            0            0 
     320    61.350675   -219.69103  0.031720788   -219.65931    1536.7875         1000           10           10           10            0            0            0 
     330    37.356722   -219.67093  0.019314941   -219.65161    1794.0714         1000           10           10           10            0            0            0 
     340    58.033185   -219.68443  0.030005512   -219.65443    1324.6006         1000           10           10           10            0            0            0 
     350    77.449395   -219.69641   0.04004448   -219.65637    311.16599         1000           10           10           10            0            0            0 
     360    100.83413   -219.70188  0.052135335   -219.64974   -784.57101         1000           10           10           10            0            0            0 
     370    73.381468   -219.67474  0.037941197    -219.6368   -1542.6175         1000           10           10           10            0            0            0 
     380    75.103083   -219.66572  0.038831341   -219.62688    -1700.477         1000           10           10           10            0            0            0 
     390    110.58157   -219.67905  0.057175158   -219.62187   -1100.5367         1000           10           10           10            0            0            0 
     400    167.44401   -219.71073  0.086575349   -219.62415    133.24689         1000           10           10           10            0            0            0 
     410    169.34532   -219.68963    0.0875584   -219.60207    1530.9534         1000           10           10           10            0            0            0 
     420    96.246148   -219.61489  0.049763164   -219.56513    2211.9583         1000           10           10           10            0            0            0 
     430    126.90384   -219.62574  0.065614435   -219.56013    1652.4898         1000           10           10           10            0            0            0 
     440    209.94775   -219.67376    0.1085515   -219.56521   -103.18397         1000           10           10           10            0            0            0 
     450    229.30197   -219.66563   0.11855842   -219.54708   -1854.7545         1000           10           10           10            0            0            0 
     460    232.33538   -219.64145   0.12012682   -219.52132   -2680.9879         1000           10           10           10            0            0            0 
     470    231.01154   -219.64189   0.11944234   -219.52244   -2216.2891         1000           10           10           10            0            0            0 
     480    165.99905   -219.59983  0.085828243     -219.514   -690.74693         1000           10           10           10            0            0            0 
     490    120.37302   -219.56876  0.062237738   -219.50653    555.46985         1000           10           10           10            0            0            0 
     500    244.13825   -219.69673   0.12622938    -219.5705    304.49091         1000           10           10           10            0            0            0 
     510    230.44365   -219.72171   0.11914872   -219.60256   -449.79751         1000           10           10           10            0            0            0 
     520    123.15931   -219.67525  0.063678363   -219.61157   -552.01989         1000           10           10           10            0            0            0 
     530    84.306494   -219.66968  0.043589878   -219.62609   -341.31087         1000           10           10           10            0            0            0 
     540    70.797372   -219.66955  0.036605114   -219.63295    138.14878         1000           10           10           10            0            0            0 
     550    69.937637   -219.67707  0.036160597   -219.64091    796.32565         1000           10           10           10            0            0            0 
     560    41.248889   -219.66603   0.02132735    -219.6447    1259.0669         1000           10           10           10            0            0            0 
     570    34.251668   -219.67009  0.017709502   -219.65238    1251.8195         1000           10           10           10            0            0            0 
     580    71.109906   -219.70068  0.036766707   -219.66391    823.62228         1000           10           10           10            0            0            0 
     590    95.072501   -219.72212  0.049156341   -219.67296    197.48058         1000           10           10           10            0            0            0 
     600    92.134797   -219.72367  0.047637429   -219.67604   -416.24449         1000           10           10           10            0            0            0 
     610    81.615356   -219.71815  0.042198451   -219.67595   -835.46147         1000           10           10           10            0            0            0 
     620    95.257913   -219.72641  0.049252207   -219.67715   -891.73392         1000           10           10           10            0            0            0 
     630    117.30754   -219.74343   0.06065276   -219.68278   -582.80495         1000           10           10           10            0            0            0 
     640    121.06516    -219.7469  0.062595599   -219.68431   -46.257695         1000           10           10           10            0            0            0 
     650    90.030582   -219.71979  0.046549464   -219.67324    428.76031         1000           10           10           10            0            0            0 
     660    51.756537    -219.6853   0.02676023   -219.65854    649.51906         1000           10           10           10            0            0            0 
     670     51.61496   -219.67683  0.026687029   -219.65015    425.03146         1000           10           10           10            0            0            0 
     680    69.531435   -219.68105  0.035950574    -219.6451   -190.41215         1000           10           10           10            0            0            0 
     690    76.496102   -219.67542  0.039551589   -219.63587   -895.77082         1000           10           10           10            0            0            0 
     700    57.498503   -219.65314  0.029729059   -219.62341   -1351.0169         1000           10           10           10            0            0            0 
     710    79.970782   -219.65802   0.04134814   -219.61668   -1384.6626         1000           10           10           10            0            0            0 
     720    143.09833   -219.68871  0.073987646   -219.61472   -1017.1416         1000           10           10           10            0            0            0 
     730    211.20621   -219.72771   0.10920218    -219.6185   -236.22019         1000           10           10           10            0            0            0 
     740    202.62032   -219.72403   0.10476293   -219.61927    759.66162         1000           10           10           10            0            0            0 
     750     149.8383   -219.68102  0.077472481   -219.60354    1406.2618         1000           10           10           10            0            0            0 
     760    149.93988   -219.66448  0.077525001   -219.58696    1179.6159         1000           10           10           10            0            0            0 
     770    131.07002   -219.65219  0.067768521   -219.58442    457.28546         1000           10           10           10            0            0            0 
     780     94.25022   -219.63754  0.048731188   -219.58881   -249.64688         1000           10           10           10            0            0            0 
     790    90.420839   -219.64982  0.046751243   -219.60306   -727.24443         1000           10           10           10            0            0            0 
     800    116.99912   -219.68438  0.060493293   -219.62388   -694.80523         1000           10           10           10            0            0            0 
     810    162.07696   -219.73331  0.083800367   -219.64951    -288.1281         1000           10           10           10            0            0            0 
     820    153.19819   -219.74885  0.079209681   -219.66964    204.07052         1000           10           10           10            0            0            0 
     830    112.94679   -219.73768  0.058398076   -219.67928    525.93403         1000           10           10           10            0            0            0 
     840    76.082072   -219.72154  0.039337519    -219.6822    627.64852         1000           10           10           10            0            0            0 
     850    66.402586   -219.71744  0.034332832    -219.6831    464.73872         1000           10           10           10            0            0            0 
     860    63.148334   -219.71582  0.032650251   -219.68317    117.01713         1000           10           10           10            0            0            0 
     870    53.916355   -219.71016  0.027876943   -219.68228   -233.75211         1000           10           10           10            0            0            0 
     880    31.987224   -219.69522  0.016538693   -219.67869   -433.76471         1000           10           10           10            0            0            0 
     890    18.342855   -219.68495 0.0094840003   -219.67547   -398.90697         1000           10           10           10            0            0            0 
     900    33.304385    -219.6913  0.017219719   -219.67408   -187.91418         1000           10           10           10            0            0            0 
     910    50.107949   -219.69829  0.025907843   -219.67238    166.45463         1000           10           10           10            0            0            0 
     920    60.369657   -219.69996  0.031213563   -219.66875    574.62204         1000           10           10           10            0            0            0 
     930    58.536978   -219.69398  0.030265993   -219.66371    851.72997         1000           10           10           10            0            0            0 
     940    84.872391   -219.70736  0.043882471   -219.66347    739.09826         1000           10           10           10            0            0            0 
     950    137.46135    -219.7374  0.071073097   -219.66632     252.5277         1000           10           10           10            0            0            0 
     960    161.96179   -219.74516  0.083740816   -219.66142    -325.1021         1000           10           10           10            0            0            0 
     970    157.11289   -219.73198  0.081233741   -219.65074   -811.11385         1000           10           10           10            0            0            0 
     980    125.21984   -219.70547   0.06474374   -219.64073   -1018.8275         1000           10           10           10            0            0            0 
     990    115.72856   -219.68731  0.059836361   -219.62748   -862.61156         1000           10           10           10            0            0            0 
    1000    100.09918   -219.66286  0.051755339    -219.6111    -383.5337         1000           10           10           10            0            0            0 
Loop time of 15.2095 on 1 procs for 1000 steps with 5 atoms

Performance: 11.361 ns/day, 2.112 hours/ns, 65.748 timesteps/s
155.0% CPU use with 1 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 15.16      | 15.16      | 15.16      |   0.0 | 99.68
Neigh   | 0.0001967  | 0.0001967  | 0.0001967  |   0.0 |  0.00
Comm    | 0.0023925  | 0.0023925  | 0.0023925  |   0.0 |  0.02
Output  | 0.041686   | 0.041686   | 0.041686   |   0.0 |  0.27
Modify  | 0.0035503  | 0.0035503  | 0.0035503  |   0.0 |  0.02
Other   |            | 0.001249   |            |       |  0.01

Nlocal:    5 ave 5 max 5 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:    121 ave 121 max 121 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:    0 ave 0 max 0 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 0
Ave neighs/atom = 0
Neighbor list builds = 17
Dangerous builds = 0
Total wall time: 0:00:18
